adm4_pcode,date,adm1_en,adm2_en,adm3_pcode,adm3_en,adm4_en,brgy_total_area,pr_monthly_total_mm,tave_monthly_mean_c,tmin_monthly_mean_c,tmax_monthly_mean_c,heat_index_monthly_mean_c,heat_index_monthly_max_c,rh_monthly_mean_pct,wind_speed_monthly_mean,solar_rad_monthly_mean,dengue_cases,dengue_deaths,google_bldgs_count,google_bldgs_density,google_bldgs_pct_built_up_area,google_bldgs_area_mean,pop_count_total,pop_density_mean,pr_total_mm_lag_1m,heat_index_mean_lag_1m,tave_mean_lag_1m,pr_total_mm_lag_2m,heat_index_mean_lag_2m,tave_mean_lag_2m,pr_total_mm_lag_3m,heat_index_mean_lag_3m,tave_mean_lag_3m,pr_rolling_3m_avg,brgy_p75_threshold,is_outbreak
PH104305044,2004-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,57.959999999999994,25.793870967741935,23.521290322580644,28.10709677419355,27.82967741935484,29.66,84.18645161290323,0.8229032258064517,236.04709677419356,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,110.63,26.65206896551724,25.13310344827586,51.989999999999995,27.162580645161288,25.47967741935484,122.22,26.61225806451613,25.171612903225807,73.52666666666666,9.25,0
PH104305044,2004-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,18.52,26.397333333333332,23.651333333333334,29.022333333333332,28.78033333333333,30.21,80.61833333333334,0.4673333333333333,271.5743333333333,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,57.959999999999994,27.82967741935484,25.793870967741935,110.63,26.65206896551724,25.13310344827586,51.989999999999995,27.162580645161288,25.47967741935484,62.37,9.25,0
PH104305044,2004-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,109.66,26.431935483870966,24.20387096774194,28.832580645161293,28.94,31.07,82.69516129032259,0.48193548387096774,221.4741935483871,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,18.52,28.78033333333333,26.397333333333332,57.959999999999994,27.82967741935484,25.793870967741935,110.63,26.65206896551724,25.13310344827586,62.04666666666666,9.25,0
PH104305044,2004-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,253.35,26.086000000000002,24.085333333333335,28.368,27.935999999999996,29.71,78.97133333333333,1.2,219.5476666666667,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,109.66,28.94,26.431935483870966,18.52,28.78033333333333,26.397333333333332,57.959999999999994,27.82967741935484,25.793870967741935,127.17666666666666,9.25,0
PH104305044,2004-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,206.53,25.738387096774193,23.47741935483871,27.96709677419355,27.535806451612903,29.46,82.30290322580645,0.4406451612903226,219.10903225806453,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,253.35,27.935999999999996,26.086000000000002,109.66,28.94,26.431935483870966,18.52,28.78033333333333,26.397333333333332,189.84666666666666,9.25,0
PH104305044,2004-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,158.46,26.284193548387094,24.11741935483871,28.690322580645162,28.04032258064516,29.43,75.94193548387096,1.2025806451612904,235.29322580645163,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,206.53,27.535806451612903,25.738387096774193,253.35,27.935999999999996,26.086000000000002,109.66,28.94,26.431935483870966,206.11333333333334,9.25,0
PH104305044,2004-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,182.48,25.85033333333333,23.471666666666668,28.20266666666667,27.734666666666666,28.8,81.56666666666666,0.353,234.52833333333334,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,158.46,28.04032258064516,26.284193548387094,206.53,27.535806451612903,25.738387096774193,253.35,27.935999999999996,26.086000000000002,182.49,9.25,0
PH104305044,2004-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,142.77,25.64322580645161,23.568064516129034,27.945806451612906,27.38806451612903,28.27,82.35387096774194,0.8377419354838709,217.68322580645162,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,182.48,27.734666666666666,25.85033333333333,158.46,28.04032258064516,26.284193548387094,206.53,27.535806451612903,25.738387096774193,161.23666666666668,9.25,0
PH104305044,2004-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,35.53,25.861333333333334,23.25633333333333,28.476999999999997,27.872666666666664,29.07,82.38766666666668,0.43333333333333335,229.86,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,142.77,27.38806451612903,25.64322580645161,182.48,27.734666666666666,25.85033333333333,158.46,28.04032258064516,26.284193548387094,120.25999999999999,9.25,0
PH104305044,2004-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,58.69,25.688709677419357,23.583548387096776,27.99258064516129,27.616774193548387,28.61,84.91,0.9348387096774193,195.13548387096773,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,35.53,27.872666666666664,25.861333333333334,142.77,27.38806451612903,25.64322580645161,182.48,27.734666666666666,25.85033333333333,78.99666666666667,9.25,0
PH104305044,2005-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,60.75,24.880967741935482,22.852903225806454,27.029354838709676,26.17064516129032,27.84,83.99741935483871,1.300967741935484,195.05129032258066,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,58.69,27.616774193548387,25.688709677419357,35.53,27.872666666666664,25.861333333333334,142.77,27.38806451612903,25.64322580645161,51.656666666666666,9.25,0
PH104305044,2005-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,21.72,25.344642857142855,22.845357142857143,27.830000000000002,26.810714285714287,28.22,81.20071428571428,1.1107142857142858,246.92285714285714,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,60.75,26.17064516129032,24.880967741935482,58.69,27.616774193548387,25.688709677419357,35.53,27.872666666666664,25.861333333333334,47.053333333333335,9.25,0
PH104305044,2005-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,46.58,25.5841935483871,23.037419354838708,28.110967741935486,27.346451612903227,29.46,82.55451612903227,1.0280645161290323,247.79870967741937,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,21.72,26.810714285714287,25.344642857142855,60.75,26.17064516129032,24.880967741935482,58.69,27.616774193548387,25.688709677419357,43.01666666666667,9.25,0
PH104305044,2005-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,7.6,25.895333333333333,23.216666666666665,28.449,27.916666666666668,30.17,82.15266666666666,0.479,277.0096666666667,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,46.58,27.346451612903227,25.5841935483871,21.72,26.810714285714287,25.344642857142855,60.75,26.17064516129032,24.880967741935482,25.299999999999997,9.25,0
PH104305044,2005-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,100.66,26.456129032258065,24.345806451612905,28.714193548387097,29.021290322580644,30.11,82.96193548387097,0.43387096774193545,221.1816129032258,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,7.6,27.916666666666668,25.895333333333333,46.58,27.346451612903227,25.5841935483871,21.72,26.810714285714287,25.344642857142855,51.61333333333332,9.25,0
PH104305044,2005-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,190.55,26.373333333333335,24.183,28.655666666666665,28.766666666666666,30.56,82.167,0.453,216.315,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,100.66,29.021290322580644,26.456129032258065,7.6,27.916666666666668,25.895333333333333,46.58,27.346451612903227,25.5841935483871,99.60333333333334,9.25,0
PH104305044,2005-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,230.85,26.030645161290323,24.080645161290324,28.286774193548386,28.061290322580643,29.73,82.14064516129032,0.6664516129032259,206.43290322580646,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,190.55,28.766666666666666,26.373333333333335,100.66,29.021290322580644,26.456129032258065,7.6,27.916666666666668,25.895333333333333,174.01999999999998,9.25,0
PH104305044,2005-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,231.76,26.067419354838712,23.985806451612902,28.404838709677417,27.988387096774193,29.51,79.87838709677419,0.7609677419354839,219.43129032258065,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,230.85,28.061290322580643,26.030645161290323,190.55,28.766666666666666,26.373333333333335,100.66,29.021290322580644,26.456129032258065,217.72,9.25,0
PH104305044,2005-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,322.95,26.111,23.902333333333335,28.436333333333334,27.951,29.31,78.494,0.699,219.63933333333335,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,231.76,27.988387096774193,26.067419354838712,230.85,28.061290322580643,26.030645161290323,190.55,28.766666666666666,26.373333333333335,261.8533333333333,9.25,0
PH104305044,2005-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,215.23,26.093870967741935,23.960967741935484,28.538387096774194,28.330322580645163,30.1,83.37483870967742,0.3287096774193548,215.9667741935484,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,322.95,27.951,26.111,231.76,27.988387096774193,26.067419354838712,230.85,28.061290322580643,26.030645161290323,256.64666666666665,9.25,0
PH104305044,2005-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,96.22,25.869333333333334,23.745,28.246,27.955333333333332,29.6,83.91499999999999,0.38233333333333336,196.887,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,215.23,28.330322580645163,26.093870967741935,322.95,27.951,26.111,231.76,27.988387096774193,26.067419354838712,211.46666666666667,9.25,0
PH104305044,2005-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,132.62,25.572903225806453,23.802258064516128,27.68290322580645,27.418387096774193,28.86,85.91354838709678,0.6712903225806451,154.26838709677418,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,96.22,27.955333333333332,25.869333333333334,215.23,28.330322580645163,26.093870967741935,322.95,27.951,26.111,148.02333333333334,9.25,0
PH104305044,2006-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,109.35,25.44,23.423548387096773,27.636774193548387,27.124193548387098,28.71,84.51516129032258,0.9348387096774193,191.2116129032258,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,132.62,27.418387096774193,25.572903225806453,96.22,27.955333333333332,25.869333333333334,215.23,28.330322580645163,26.093870967741935,112.73000000000002,9.25,0
PH104305044,2006-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,54.379999999999995,25.56964285714286,23.3775,27.958214285714288,27.31392857142857,28.19,84.56928571428571,1.0542857142857143,214.0207142857143,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,109.35,27.124193548387098,25.44,132.62,27.418387096774193,25.572903225806453,96.22,27.955333333333332,25.869333333333334,98.78333333333335,9.25,0
PH104305044,2006-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,87.28,25.796451612903226,23.353548387096776,28.28258064516129,27.745483870967742,29.28,83.97064516129032,0.6316129032258065,241.71225806451613,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,54.379999999999995,27.31392857142857,25.56964285714286,109.35,27.124193548387098,25.44,132.62,27.418387096774193,25.572903225806453,83.67000000000002,9.25,0
PH104305044,2006-04-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,42.32,26.288333333333334,23.56833333333333,28.91466666666667,28.64466666666667,29.98,82.29066666666668,0.33399999999999996,260.48699999999997,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,87.28,27.745483870967742,25.796451612903226,54.379999999999995,27.31392857142857,25.56964285714286,109.35,27.124193548387098,25.44,61.32666666666668,9.25,0
PH104305044,2006-05-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,75.36,26.387096774193548,23.996451612903225,28.899354838709677,28.93,30.32,82.97774193548386,0.3870967741935484,229.06064516129032,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,42.32,28.64466666666667,26.288333333333334,87.28,27.745483870967742,25.796451612903226,54.379999999999995,27.31392857142857,25.56964285714286,68.32000000000002,9.25,0
PH104305044,2006-06-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,280.06,26.014666666666667,23.894333333333336,28.173333333333336,28.197666666666667,29.72,83.89133333333332,0.428,205.648,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,75.36,28.93,26.387096774193548,42.32,28.64466666666667,26.288333333333334,87.28,27.745483870967742,25.796451612903226,132.58,9.25,0
PH104305044,2006-07-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,199.57999999999998,26.493548387096773,24.391935483870967,28.798709677419353,28.565161290322582,30.04,77.12870967741935,0.7541935483870967,225.1932258064516,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,280.06,28.197666666666667,26.014666666666667,75.36,28.93,26.387096774193548,42.32,28.64466666666667,26.288333333333334,185.0,9.25,0
PH104305044,2006-08-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,225.04,26.373225806451615,24.20451612903226,28.883548387096774,28.28774193548387,29.5,77.51548387096774,0.8945161290322581,229.20483870967743,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,199.57999999999998,28.565161290322582,26.493548387096773,280.06,28.197666666666667,26.014666666666667,75.36,28.93,26.387096774193548,234.89333333333335,9.25,0
PH104305044,2006-09-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,156.44,25.983999999999998,23.858333333333334,28.354,27.866333333333333,29.22,80.53133333333334,0.6226666666666667,212.351,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,225.04,28.28774193548387,26.373225806451615,199.57999999999998,28.565161290322582,26.493548387096773,280.06,28.197666666666667,26.014666666666667,193.6866666666667,9.25,0
PH104305044,2006-10-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,243.9,25.817419354838712,23.921612903225803,27.98483870967742,27.720967741935485,29.8,82.97774193548386,0.9261290322580645,210.63645161290324,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,156.44,27.866333333333333,25.983999999999998,225.04,28.28774193548387,26.373225806451615,199.57999999999998,28.565161290322582,26.493548387096773,208.46000000000004,9.25,0
PH104305044,2006-11-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,72.47,26.074333333333335,23.560333333333332,28.69,28.216333333333335,29.35,82.153,0.35666666666666663,224.78833333333333,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,243.9,27.720967741935485,25.817419354838712,156.44,27.866333333333333,25.983999999999998,225.04,28.28774193548387,26.373225806451615,157.60333333333335,9.25,0
PH104305044,2006-12-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,52.42,25.90258064516129,23.56,28.41483870967742,28.06032258064516,29.31,84.60580645161289,0.5796774193548386,206.2332258064516,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,72.47,28.216333333333335,26.074333333333335,243.9,27.720967741935485,25.817419354838712,156.44,27.866333333333333,25.983999999999998,122.93,9.25,0
PH104305044,2007-01-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,150.35,25.488064516129032,23.671290322580642,27.529677419354837,27.19709677419355,28.64,85.05645161290323,1.0383870967741935,169.68451612903226,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,52.42,28.06032258064516,25.90258064516129,72.47,28.216333333333335,26.074333333333335,243.9,27.720967741935485,25.817419354838712,91.74666666666668,9.25,0
PH104305044,2007-02-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,45.32,25.340714285714284,23.10964285714286,27.693928571428575,26.965714285714284,27.81,85.16178571428573,1.2010714285714286,206.15357142857144,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,150.35,27.19709677419355,25.488064516129032,52.42,28.06032258064516,25.90258064516129,72.47,28.216333333333335,26.074333333333335,82.69666666666669,9.25,0
PH104305044,2007-03-01,Region X,Misamis Oriental,PH104305000,Cagayan de Oro City,Carmen,7.8835,32.99,25.719354838709677,23.080322580645163,28.363548387096774,27.50032258064516,29.35,82.12806451612903,0.7241935483870967,256.6425806451613,0,0,22984.0,0.0029041864038392,22.28845840641548,76.74596360946747,96229.328125,10994.102430555557,45.32,26.965714285714284,25.340714285714284,150.35,27.19709677419355,25.488064516129032,52.42,28.06032258064516,25.90258064516129,76.22000000000003,9.25,0
